epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,2650.32,1.16947,0.9902,1.12185,0.74532,0.41111,0.49887,0.33674,1.24404,1.21644,1.15724,0.0002576,0.0002576,0.0002576
90,2681.85,1.18254,1.01306,1.13101,0.64704,0.45393,0.50428,0.34694,1.14728,1.19364,1.13205,0.0002378,0.0002378,0.0002378
91,2721.57,1.09711,0.99455,1.09218,0.68698,0.44524,0.50117,0.34525,1.1534,1.1968,1.13287,0.000218,0.000218,0.000218
92,2752.74,1.1113,0.96203,1.08967,0.68663,0.44867,0.50554,0.34188,1.18344,1.15895,1.14036,0.0001982,0.0001982,0.0001982
93,2780.66,1.10812,0.92677,1.08486,0.68865,0.46667,0.50419,0.34227,1.18336,1.21692,1.14225,0.0001784,0.0001784,0.0001784
94,2812.16,1.09361,0.92688,1.08349,0.71327,0.45238,0.50521,0.34471,1.14776,1.18926,1.13425,0.0001586,0.0001586,0.0001586
95,2839.78,1.0835,0.92153,1.08598,0.68407,0.4619,0.50731,0.35043,1.15346,1.18996,1.12549,0.0001388,0.0001388,0.0001388
96,2868.85,1.08938,0.91051,1.07383,0.69811,0.45714,0.50424,0.34934,1.14584,1.19805,1.13499,0.000119,0.000119,0.000119
97,2900.44,1.07366,0.89319,1.07493,0.72059,0.46667,0.50763,0.35639,1.11392,1.16965,1.11502,9.92e-05,9.92e-05,9.92e-05
98,2929.09,1.11174,0.91689,1.08766,0.69282,0.4619,0.51613,0.36074,1.12737,1.16804,1.12555,7.94e-05,7.94e-05,7.94e-05
99,2959.33,1.07804,0.87804,1.06637,0.69499,0.46429,0.51143,0.36105,1.11959,1.14026,1.12216,5.96e-05,5.96e-05,5.96e-05
100,2986.97,1.06955,0.88304,1.059,0.72535,0.44646,0.507,0.35773,1.11935,1.1687,1.12345,3.98e-05,3.98e-05,3.98e-05
