epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,5701.82,1.16076,1.05986,1.1245,0.64572,0.46799,0.53529,0.33447,1.49906,1.51821,1.27941,0.000218,0.000218,0.000218
92,5763.92,1.12376,1.01675,1.10992,0.63339,0.49669,0.53201,0.32795,1.51684,1.51235,1.26627,0.0001982,0.0001982,0.0001982
93,5826.32,1.14067,0.9823,1.11628,0.59034,0.52318,0.5332,0.33072,1.51762,1.50494,1.26225,0.0001784,0.0001784,0.0001784
94,5888.85,1.14454,0.96996,1.11763,0.59275,0.52372,0.53768,0.32725,1.55235,1.52043,1.28756,0.0001586,0.0001586,0.0001586
95,5949.93,1.12845,0.97334,1.1123,0.5914,0.48786,0.52481,0.33094,1.52491,1.54979,1.27987,0.0001388,0.0001388,0.0001388
96,6011.84,1.12842,0.96972,1.11864,0.62242,0.49669,0.53868,0.33699,1.51654,1.50474,1.27233,0.000119,0.000119,0.000119
97,6074.06,1.13571,0.95926,1.10811,0.64678,0.48786,0.54432,0.33959,1.50389,1.49732,1.27052,9.92e-05,9.92e-05,9.92e-05
98,6133.36,1.12031,0.94651,1.10931,0.60452,0.51628,0.54402,0.34194,1.50649,1.51346,1.27537,7.94e-05,7.94e-05,7.94e-05
99,6195.41,1.11726,0.92766,1.09483,0.62666,0.49227,0.546,0.34163,1.48966,1.52181,1.26389,5.96e-05,5.96e-05,5.96e-05
100,6258.03,1.11188,0.93327,1.09577,0.69068,0.46578,0.54483,0.34071,1.49775,1.5095,1.26759,3.98e-05,3.98e-05,3.98e-05
