epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,2653.73,2.87172,2.63105,2.35459,0.59886,0.45142,0.46584,0.27519,3.54768,3.25276,2.48378,0.000515,0.000515,0.000515
77,2688.29,2.79088,2.62579,2.32828,0.59765,0.44562,0.46443,0.26707,3.62619,3.23373,2.5096,0.0004952,0.0004952,0.0004952
78,2722.34,2.81553,2.64944,2.36141,0.63004,0.42169,0.45802,0.26102,3.55701,3.34364,2.50929,0.0004754,0.0004754,0.0004754
79,2756.42,2.83039,2.64277,2.35223,0.6583,0.42857,0.47568,0.27346,3.60125,3.15177,2.49709,0.0004556,0.0004556,0.0004556
80,2790.87,2.72045,2.55356,2.31516,0.69323,0.4119,0.46925,0.27434,3.50612,3.28855,2.47043,0.0004358,0.0004358,0.0004358
81,2825.86,2.73485,2.50798,2.31803,0.6672,0.40952,0.46186,0.27134,3.52206,3.19535,2.47265,0.000416,0.000416,0.000416
82,2860.53,2.76199,2.56843,2.33566,0.62945,0.42381,0.46859,0.2667,3.54089,3.3147,2.50713,0.0003962,0.0003962,0.0003962
83,2895.44,2.84792,2.58289,2.32821,0.65982,0.42381,0.47432,0.27974,3.48435,3.18075,2.46106,0.0003764,0.0003764,0.0003764
84,2930.56,2.81996,2.5447,2.33381,0.65448,0.42143,0.47721,0.27857,3.42257,3.18017,2.43529,0.0003566,0.0003566,0.0003566
85,2965.06,2.78108,2.59671,2.33675,0.63672,0.42857,0.47901,0.27876,3.4932,3.17658,2.46276,0.0003368,0.0003368,0.0003368
86,2999.86,2.76145,2.44618,2.31467,0.66078,0.41905,0.47727,0.27699,3.52886,3.21225,2.46338,0.000317,0.000317,0.000317
87,3034.38,2.79907,2.43886,2.29741,0.60865,0.43333,0.46685,0.26704,3.60319,3.31914,2.48508,0.0002972,0.0002972,0.0002972
88,3068.99,2.77462,2.52543,2.30337,0.70174,0.43095,0.49091,0.28073,3.61063,3.07558,2.50898,0.0002774,0.0002774,0.0002774
89,3103.38,2.80306,2.53662,2.32683,0.6795,0.42143,0.48835,0.28794,3.45711,3.09232,2.44516,0.0002576,0.0002576,0.0002576
90,3137.62,2.73122,2.4527,2.2974,0.64321,0.45238,0.49095,0.27487,3.6231,3.08055,2.49158,0.0002378,0.0002378,0.0002378
91,3177.55,2.6305,2.41091,2.22715,0.69978,0.44524,0.4995,0.29937,3.35523,2.99137,2.40122,0.000218,0.000218,0.000218
92,3211.22,2.65795,2.36959,2.23707,0.66364,0.45714,0.50254,0.29027,3.50762,3.06366,2.45369,0.0001982,0.0001982,0.0001982
93,3245.45,2.6426,2.30376,2.22752,0.67091,0.45238,0.49398,0.28647,3.53738,3.05403,2.46111,0.0001784,0.0001784,0.0001784
94,3279.22,2.58582,2.28309,2.20734,0.71152,0.43571,0.49446,0.29282,3.55449,3.01065,2.49347,0.0001586,0.0001586,0.0001586
95,3312.81,2.61162,2.27298,2.20414,0.69438,0.43333,0.49081,0.28928,3.51608,2.9991,2.46833,0.0001388,0.0001388,0.0001388
96,3346.23,2.56161,2.21931,2.20834,0.71125,0.44762,0.4975,0.29016,3.53176,2.98861,2.47492,0.000119,0.000119,0.000119
97,3379.1,2.60596,2.19466,2.20557,0.6651,0.45952,0.48955,0.29297,3.45072,2.98382,2.45764,9.92e-05,9.92e-05,9.92e-05
98,3414.15,2.61929,2.19039,2.1873,0.63413,0.45714,0.47995,0.28569,3.48174,3.03836,2.46368,7.94e-05,7.94e-05,7.94e-05
99,3448.33,2.54689,2.14526,2.17701,0.69567,0.43542,0.48514,0.28867,3.45731,3.06071,2.45137,5.96e-05,5.96e-05,5.96e-05
100,3482.54,2.59905,2.15158,2.20081,0.69138,0.44272,0.48812,0.29109,3.45408,3.04044,2.4496,3.98e-05,3.98e-05,3.98e-05
